y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
1,"1.579,00000","1.094,00000","5.697,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,52837","0,01185","0,00397","0,00666","1,00000","5.466,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.175,00000","10,00000","145,00000","1.247,00000","0,00770","0,00840"
1,"1.578,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,57431","0,01185","0,00397","0,00666","1,00000","5.468,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.225,00000","10,00000","145,00000","1.247,00000","0,00770","0,00840"
1,"1.579,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,52510","0,01185","0,00397","0,00666","1,00000","5.465,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.173,00000","10,00000","145,00000","1.247,00000","0,00770","0,00840"
1,"1.580,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,52291","0,01185","0,00397","0,00666","1,00000","5.465,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.171,00000","10,00000","145,00000","1.247,00000","0,00770","0,00840"
1,"1.578,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,56884","0,01185","0,00397","0,00666","1,00000","5.467,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.221,00000","10,00000","145,00000","1.247,00000","0,00770","0,00840"
1,"1.580,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,51963","0,01185","0,00397","0,00666","1,00000","5.464,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.169,00000","10,00000","145,00000","1.247,00000","0,00770","0,00840"
1,"1.580,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,51636","0,01185","0,00397","0,00666","1,00000","5.464,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.167,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.579,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,56227","0,01185","0,00397","0,00666","1,00000","5.465,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.217,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.581,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,51199","0,01185","0,00397","0,00666","1,00000","5.463,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.164,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.579,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,55789","0,01185","0,00397","0,00666","1,00000","5.464,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.214,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.581,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,50871","0,01185","0,00397","0,00666","1,00000","5.462,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.162,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.580,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,55461","0,01185","0,00397","0,00666","1,00000","5.464,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.212,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.581,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,50544","0,01185","0,00397","0,00666","1,00000","5.461,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.160,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.580,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,55133","0,01185","0,00397","0,00666","1,00000","5.463,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.210,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.582,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,50326","0,01185","0,00397","0,00666","1,00000","5.461,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.159,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.580,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,55024","0,01185","0,00397","0,00666","1,00000","5.463,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.209,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.580,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,54914","0,01185","0,00397","0,00666","1,00000","5.462,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.208,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.582,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,49998","0,01185","0,00397","0,00666","1,00000","5.460,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.157,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.580,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,54586","0,01185","0,00397","0,00666","1,00000","5.462,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.206,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.582,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,49671","0,01185","0,00397","0,00666","1,00000","5.459,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.154,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.581,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,54258","0,01185","0,00397","0,00666","1,00000","5.461,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.204,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.583,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,49344","0,01185","0,00397","0,00666","1,00000","5.459,00000","2,00000","1.806,00000","6.691,00000","0,00116","0,00395","0,00516","0,00421","7.152,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.581,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,53930","0,01185","0,00397","0,00666","1,00000","5.460,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.202,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.583,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,49016","0,01185","0,00397","0,00666","1,00000","5.458,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.150,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.581,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,53602","0,01185","0,00397","0,00666","1,00000","5.460,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.200,00000","10,00000","145,00000","1.247,00000","0,00770","0,00841"
1,"1.583,00000","1.094,00000","5.696,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,48689","0,01185","0,00397","0,00666","1,00000","5.457,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.148,00000","10,00000","145,00000","1.247,00000","0,00770","0,00842"
1,"1.582,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,53274","0,01185","0,00397","0,00666","1,00000","5.459,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.198,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.584,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,48362","0,01185","0,00397","0,00666","1,00000","5.457,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.146,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.582,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,52947","0,01185","0,00397","0,00666","1,00000","5.458,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.195,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.584,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,48035","0,01185","0,00397","0,00666","1,00000","5.456,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.144,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.582,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,52619","0,01185","0,00397","0,00666","1,00000","5.458,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.193,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.584,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,47708","0,01185","0,00397","0,00666","1,00000","5.455,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.142,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.584,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,47490","0,01185","0,00397","0,00666","1,00000","5.455,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.140,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.583,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,52073","0,01185","0,00397","0,00666","1,00000","5.457,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.190,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.585,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,47163","0,01185","0,00397","0,00666","1,00000","5.454,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.138,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.583,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,51745","0,01185","0,00397","0,00666","1,00000","5.456,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.188,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.585,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,46836","0,01185","0,00397","0,00666","1,00000","5.454,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.136,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.584,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,51417","0,01185","0,00397","0,00666","1,00000","5.455,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.186,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.585,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,46509","0,01185","0,00397","0,00666","1,00000","5.453,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.134,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.584,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,51090","0,01185","0,00397","0,00666","1,00000","5.454,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00516","0,00421","7.183,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.586,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,46182","0,01185","0,00397","0,00666","1,00000","5.452,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.132,00000","10,00000","145,00000","1.246,00000","0,00770","0,00842"
1,"1.584,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,50762","0,01185","0,00397","0,00666","1,00000","5.454,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.181,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.586,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,45856","0,01185","0,00397","0,00666","1,00000","5.452,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.130,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.585,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,50435","0,01185","0,00397","0,00666","1,00000","5.453,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.179,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.586,00000","1.094,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,45529","0,01185","0,00397","0,00666","1,00000","5.451,00000","2,00000","1.806,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.128,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.585,00000","1.093,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,50107","0,01185","0,00397","0,00666","1,00000","5.452,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.177,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.587,00000","1.093,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,45202","0,01185","0,00397","0,00666","1,00000","5.450,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.126,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.585,00000","1.093,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,49780","0,01185","0,00397","0,00666","1,00000","5.452,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.175,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.587,00000","1.093,00000","5.695,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,44876","0,01185","0,00397","0,00666","1,00000","5.449,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.124,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.586,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,49453","0,01185","0,00397","0,00666","1,00000","5.451,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.173,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.587,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,44549","0,01185","0,00397","0,00666","1,00000","5.449,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.121,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.586,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,49125","0,01185","0,00397","0,00666","1,00000","5.450,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.171,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.588,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,44223","0,01185","0,00397","0,00666","1,00000","5.448,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.119,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.586,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,48798","0,01185","0,00397","0,00666","1,00000","5.450,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.169,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.588,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,43896","0,01185","0,00397","0,00666","1,00000","5.447,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.117,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.587,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,48471","0,01185","0,00397","0,00666","1,00000","5.449,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.166,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.588,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,43570","0,01185","0,00397","0,00666","1,00000","5.447,00000","2,00000","1.805,00000","6.690,00000","0,00116","0,00395","0,00515","0,00421","7.115,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.587,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,48144","0,01185","0,00397","0,00666","1,00000","5.448,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.164,00000","10,00000","145,00000","1.246,00000","0,00770","0,00843"
1,"1.589,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,43243","0,01185","0,00397","0,00666","1,00000","5.446,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.113,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.587,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,47817","0,01185","0,00397","0,00666","1,00000","5.448,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.162,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.589,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,42917","0,01185","0,00397","0,00666","1,00000","5.445,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.111,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.588,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,47490","0,01185","0,00397","0,00666","1,00000","5.447,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.160,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.588,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,47272","0,01185","0,00397","0,00666","1,00000","5.447,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.159,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.590,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,42373","0,01185","0,00397","0,00666","1,00000","5.444,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.107,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.588,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,46945","0,01185","0,00397","0,00666","1,00000","5.446,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.157,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.589,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,46618","0,01185","0,00397","0,00666","1,00000","5.445,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.154,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.590,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,41721","0,01185","0,00397","0,00666","1,00000","5.443,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.103,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.589,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,46182","0,01185","0,00397","0,00666","1,00000","5.444,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.152,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.591,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,41286","0,01185","0,00397","0,00666","1,00000","5.442,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.100,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.589,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,45856","0,01185","0,00397","0,00666","1,00000","5.444,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.150,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.591,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,40960","0,01185","0,00397","0,00666","1,00000","5.441,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.098,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.590,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,45529","0,01185","0,00397","0,00666","1,00000","5.443,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.147,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.591,00000","1.093,00000","5.694,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,40634","0,01185","0,00397","0,00666","1,00000","5.441,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.096,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.590,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,45311","0,01185","0,00397","0,00666","1,00000","5.442,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.146,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.592,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,40526","0,01185","0,00397","0,00666","1,00000","5.440,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.096,00000","10,00000","145,00000","1.246,00000","0,00770","0,00844"
1,"1.592,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,40417","0,01185","0,00397","0,00666","1,00000","5.440,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.095,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.590,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,44985","0,01185","0,00397","0,00666","1,00000","5.442,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.144,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.592,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,40091","0,01185","0,00397","0,00666","1,00000","5.440,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00514","0,00421","7.093,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
1,"1.591,00000","1.093,00000","5.693,00000","1,00000","21,00000","61,00000","400,00000","32,00000","1.070,00000","33,00000","1.395,00000","21,44658","0,01185","0,00397","0,00666","1,00000","5.441,00000","2,00000","1.805,00000","6.689,00000","0,00116","0,00395","0,00515","0,00421","7.142,00000","10,00000","145,00000","1.246,00000","0,00770","0,00845"
